Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		Mapped wetland types in sample tiles	285556	6547099	Alberta Geological Survey
0		Mapped wetland types in sample tiles	325054	6546801	Alberta Geological Survey
0		Mapped wetland types in sample tiles	324686	6546792	Alberta Geological Survey
0		Mapped wetland types in sample tiles	324832	6546999	Alberta Geological Survey
0		Mapped wetland types in sample tiles	324772	6547138	Alberta Geological Survey
0		Mapped wetland types in sample tiles	324640	6547125	Alberta Geological Survey
0		Mapped wetland types in sample tiles	325201	6546357	Alberta Geological Survey
0		Mapped wetland types in sample tiles	303978	6544817	Alberta Geological Survey
0		Mapped wetland types in sample tiles	304314	6545063	Alberta Geological Survey
0		Mapped wetland types in sample tiles	230765	6542416	Alberta Geological Survey
0		Mapped wetland types in sample tiles	230955	6542791	Alberta Geological Survey
0		Mapped wetland types in sample tiles	230566	6542507	Alberta Geological Survey
0		Mapped wetland types in sample tiles	327895	6542761	Alberta Geological Survey
0		Mapped wetland types in sample tiles	327740	6542750	Alberta Geological Survey
0		Mapped wetland types in sample tiles	328072	6542483	Alberta Geological Survey
0		Mapped wetland types in sample tiles	328041	6542364	Alberta Geological Survey
0		Mapped wetland types in sample tiles	328054	6543156	Alberta Geological Survey
0		Mapped wetland types in sample tiles	556968	6648801	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454876	6647775	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454587	6648118	Alberta Geological Survey
0		Mapped wetland types in sample tiles	455279	6647608	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454712	6647395	Alberta Geological Survey
0		Mapped wetland types in sample tiles	480536	6646385	Alberta Geological Survey
0		Mapped wetland types in sample tiles	481227	6646392	Alberta Geological Survey
0		Mapped wetland types in sample tiles	480962	6646986	Alberta Geological Survey
0		Mapped wetland types in sample tiles	536664	6646444	Alberta Geological Survey
0		Mapped wetland types in sample tiles	536594	6647117	Alberta Geological Survey
0		Mapped wetland types in sample tiles	536700	6646860	Alberta Geological Survey
0		Mapped wetland types in sample tiles	537425	6647191	Alberta Geological Survey
0		Mapped wetland types in sample tiles	477410	6645720	Alberta Geological Survey
0		Mapped wetland types in sample tiles	477099	6645720	Alberta Geological Survey
0		Mapped wetland types in sample tiles	543545	6646015	Alberta Geological Survey
0		Mapped wetland types in sample tiles	544283	6645636	Alberta Geological Survey
0		Mapped wetland types in sample tiles	544151	6645317	Alberta Geological Survey
0		Mapped wetland types in sample tiles	544185	6646039	Alberta Geological Survey
0		Mapped wetland types in sample tiles	474723	6644423	Alberta Geological Survey
0		Mapped wetland types in sample tiles	474584	6644437	Alberta Geological Survey
0		Mapped wetland types in sample tiles	474768	6644483	Alberta Geological Survey
0		Mapped wetland types in sample tiles	475128	6645044	Alberta Geological Survey
0		Mapped wetland types in sample tiles	484340	6644396	Alberta Geological Survey
0		Mapped wetland types in sample tiles	484064	6644581	Alberta Geological Survey
0		Mapped wetland types in sample tiles	483608	6644965	Alberta Geological Survey
0		Mapped wetland types in sample tiles	483883	6645172	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448760	6643337	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448739	6643521	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448472	6643505	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448831	6644085	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448832	6644204	Alberta Geological Survey
0		Mapped wetland types in sample tiles	448972	6644178	Alberta Geological Survey
0		Mapped wetland types in sample tiles	534889	6643524	Alberta Geological Survey
0		Mapped wetland types in sample tiles	534608	6643562	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535238	6643809	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535401	6644040	Alberta Geological Survey
0		Mapped wetland types in sample tiles	539891	6644106	Alberta Geological Survey
0		Mapped wetland types in sample tiles	540034	6643855	Alberta Geological Survey
0		Mapped wetland types in sample tiles	494365	6642628	Alberta Geological Survey
0		Mapped wetland types in sample tiles	494102	6642691	Alberta Geological Survey
0		Mapped wetland types in sample tiles	493920	6642919	Alberta Geological Survey
0		Mapped wetland types in sample tiles	464818	6641884	Alberta Geological Survey
0		Mapped wetland types in sample tiles	464576	6641840	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465253	6641715	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465250	6642105	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465101	6641917	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465043	6641561	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465284	6641370	Alberta Geological Survey
0		Mapped wetland types in sample tiles	467771	6640409	Alberta Geological Survey
0		Mapped wetland types in sample tiles	467936	6640782	Alberta Geological Survey
0		Mapped wetland types in sample tiles	467780	6641088	Alberta Geological Survey
0		Mapped wetland types in sample tiles	467556	6640890	Alberta Geological Survey
0		Mapped wetland types in sample tiles	468174	6641108	Alberta Geological Survey
0		Mapped wetland types in sample tiles	468380	6640435	Alberta Geological Survey
0		Mapped wetland types in sample tiles	499027	6640136	Alberta Geological Survey
0		Mapped wetland types in sample tiles	499063	6640200	Alberta Geological Survey
0		Mapped wetland types in sample tiles	499219	6639620	Alberta Geological Survey
0		Mapped wetland types in sample tiles	498621	6639720	Alberta Geological Survey
0		Mapped wetland types in sample tiles	519684	6640086	Alberta Geological Survey
0		Mapped wetland types in sample tiles	519678	6639714	Alberta Geological Survey
0		Mapped wetland types in sample tiles	519872	6639993	Alberta Geological Survey
0		Mapped wetland types in sample tiles	520184	6639979	Alberta Geological Survey
0		Mapped wetland types in sample tiles	457903	6638273	Alberta Geological Survey
0		Mapped wetland types in sample tiles	457763	6637549	Alberta Geological Survey
0		Mapped wetland types in sample tiles	458001	6637436	Alberta Geological Survey
0		Mapped wetland types in sample tiles	458345	6637689	Alberta Geological Survey
0		Mapped wetland types in sample tiles	457965	6637898	Alberta Geological Survey
0		Mapped wetland types in sample tiles	464674	6636872	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465147	6637083	Alberta Geological Survey
0		Mapped wetland types in sample tiles	465101	6636565	Alberta Geological Survey
0		Mapped wetland types in sample tiles	459029	6635826	Alberta Geological Survey
0		Mapped wetland types in sample tiles	458834	6635822	Alberta Geological Survey
0		Mapped wetland types in sample tiles	459238	6635515	Alberta Geological Survey
0		Mapped wetland types in sample tiles	472257	6634415	Alberta Geological Survey
0		Mapped wetland types in sample tiles	471966	6634387	Alberta Geological Survey
0		Mapped wetland types in sample tiles	472087	6635083	Alberta Geological Survey
0		Mapped wetland types in sample tiles	471740	6635173	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444559	6629744	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444621	6629598	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444779	6629391	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444506	6630254	Alberta Geological Survey
0		Mapped wetland types in sample tiles	445259	6629559	Alberta Geological Survey
0		Mapped wetland types in sample tiles	488803	6627861	Alberta Geological Survey
0		Mapped wetland types in sample tiles	488595	6627522	Alberta Geological Survey
0		Mapped wetland types in sample tiles	489333	6627580	Alberta Geological Survey
0		Mapped wetland types in sample tiles	489004	6628050	Alberta Geological Survey
0		Mapped wetland types in sample tiles	489237	6627996	Alberta Geological Survey
0		Mapped wetland types in sample tiles	553334	6628072	Alberta Geological Survey
0		Mapped wetland types in sample tiles	553079	6628018	Alberta Geological Survey
0		Mapped wetland types in sample tiles	552545	6627406	Alberta Geological Survey
0		Mapped wetland types in sample tiles	511199	6626069	Alberta Geological Survey
0		Mapped wetland types in sample tiles	511002	6626165	Alberta Geological Survey
0		Mapped wetland types in sample tiles	510520	6626079	Alberta Geological Survey
0		Mapped wetland types in sample tiles	546779	6625591	Alberta Geological Survey
0		Mapped wetland types in sample tiles	547273	6626056	Alberta Geological Survey
0		Mapped wetland types in sample tiles	547063	6625604	Alberta Geological Survey
0		Mapped wetland types in sample tiles	546506	6625384	Alberta Geological Survey
0		Mapped wetland types in sample tiles	467311	6624029	Alberta Geological Survey
0		Mapped wetland types in sample tiles	466876	6623985	Alberta Geological Survey
0		Mapped wetland types in sample tiles	466524	6623849	Alberta Geological Survey
0		Mapped wetland types in sample tiles	531021	6623577	Alberta Geological Survey
0		Mapped wetland types in sample tiles	531012	6624025	Alberta Geological Survey
0		Mapped wetland types in sample tiles	531066	6624194	Alberta Geological Survey
0		Mapped wetland types in sample tiles	473707	6620679	Alberta Geological Survey
0		Mapped wetland types in sample tiles	497664	6619093	Alberta Geological Survey
0		Mapped wetland types in sample tiles	497796	6618752	Alberta Geological Survey
0		Mapped wetland types in sample tiles	498168	6618421	Alberta Geological Survey
0		Mapped wetland types in sample tiles	498081	6618871	Alberta Geological Survey
0		Mapped wetland types in sample tiles	516145	6618566	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515814	6618961	Alberta Geological Survey
0		Mapped wetland types in sample tiles	516123	6619254	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515888	6618847	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515489	6618853	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515737	6618471	Alberta Geological Survey
0		Mapped wetland types in sample tiles	534233	6619130	Alberta Geological Survey
0		Mapped wetland types in sample tiles	533626	6618487	Alberta Geological Survey
0		Mapped wetland types in sample tiles	533649	6618559	Alberta Geological Survey
0		Mapped wetland types in sample tiles	534182	6618712	Alberta Geological Survey
0		Mapped wetland types in sample tiles	508509	6616097	Alberta Geological Survey
0		Mapped wetland types in sample tiles	508742	6616213	Alberta Geological Survey
0		Mapped wetland types in sample tiles	508583	6616219	Alberta Geological Survey
0		Mapped wetland types in sample tiles	508652	6616185	Alberta Geological Survey
0		Mapped wetland types in sample tiles	508798	6615844	Alberta Geological Survey
0		Mapped wetland types in sample tiles	509133	6615842	Alberta Geological Survey
0		Mapped wetland types in sample tiles	513146	6616195	Alberta Geological Survey
0		Mapped wetland types in sample tiles	513228	6615994	Alberta Geological Survey
0		Mapped wetland types in sample tiles	513220	6615418	Alberta Geological Survey
0		Mapped wetland types in sample tiles	533181	6616064	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532894	6615617	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532575	6616187	Alberta Geological Survey
0		Mapped wetland types in sample tiles	456103	6611492	Alberta Geological Survey
0		Mapped wetland types in sample tiles	456004	6611953	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532988	6610621	Alberta Geological Survey
0		Mapped wetland types in sample tiles	533135	6610701	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532747	6610920	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535186	6610663	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535116	6611008	Alberta Geological Survey
0		Mapped wetland types in sample tiles	534620	6611187	Alberta Geological Survey
0		Mapped wetland types in sample tiles	446879	6610225	Alberta Geological Survey
0		Mapped wetland types in sample tiles	446877	6609663	Alberta Geological Survey
0		Mapped wetland types in sample tiles	457002	6609902	Alberta Geological Survey
